,text,IPA
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1589.wav,unknown,a l d i m k r a z e f ɛ t s t i p ə n t ə n eː t p o ɪ n ts e n d e n t a l n aɪ k ə n o p k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1202.wav,unknown,p r a d o ʒ e n i m o f t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1616.wav,unknown,n e n a n d e z e l l i ts e o f s e v o l d e t x a k r a ʃ ʃ x o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1752.wav,unknown,v ɔ l f ɪ v s e ŋ ɡ ə d a n a x ɔ d ɪ t p oː t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1293.wav,unknown,l i s t i n e d e p r i v i ʁ m i n e t s v i t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1640.wav,unknown,v a v r n e m aɪ t i p p r i tʃ i n ə a n s t ɪ n d e t f t v y ə 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1740.wav,unknown,s a m aɪ j i s l o ʒ o n aɪ n a tʃ e t d v i ŋ ɡ a ts e v n o ʒ n ʌ n ʌ p k r a v e l i n i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1466.wav,unknown,n a s i l a v ʒ d e ɲ t i r f y n oɪ i p a k o i m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1229.wav,unknown,s e l i l n i s t a k r y t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1798.wav,unknown,n a m n o z ʊ n ʌ j e ʃ ɑ p a k r o v k r a d o k t ʌ v d l e o ʒ ʊ n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1449.wav,unknown,f i k r ʌ m n i n n aɪ p u k r i l a v r e n e j e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1723.wav,unknown,p o s t e e a n b e ʃ e n i x o ʒ e tʃ e m p n e t n b ʃ e n i v o m e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1782.wav,unknown,k a k p ɡ r a f l o t o v aɪ o i n t e k p r e v i j o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1436.wav,unknown,a n d o v a n tʃ y k ʌ v a j e p o v i l d e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1688.wav,unknown,v ɔ d e ʃ y ŋ k k r a t s ɛ m n ʌ k ʌ v f oː t ə b oː l l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1715.wav,unknown,k r a d i t i l e p k r e e d o t z a v k r a n a n d a o b u k k r a d k o v a k r t i k r o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1045.wav,unknown,s a l ə n e tʃ n e n d e n s e ŋ ɡ k r e v aː ɪ n d ɛ k r i t s e v e t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1166.wav,unknown,t u k r e t e t ʌ n i m ʌ n e n t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1011.wav,unknown,d e k i p y l z a ʒ ʒ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1537.wav,unknown,l o t i s f o l s e p p k r e t s k a z a t b o d o s e s e z e t a t j e v o s a l m o m u 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1749.wav,unknown,v e z ʌ m o l z ʌ k i ʒ e z ɪ n s k o t n a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1558.wav,unknown,t d i l n e p k r i t s t a v ə l aɪ e x ʌ t ɔ m ə n i s l oː t i l ə s 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1260.wav,unknown,b oː s k r i x b i r ɡ oː l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1776.wav,unknown,ʒ ʌ v i d ɪ z ɪ d ɪ t ɪ s ɪ tʃ aɪ s a n n e m p ɡ r ɔ ʃ l a p e n l ɪ b oː n d o s j o n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1978.wav,unknown,d o s s p o s l e p k k r a d e ʃ k i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1829.wav,unknown,n a m n o ʒ o n a p a t k a t a v e ts a k y e k i z a m i n u 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1574.wav,unknown,æ n s i d i l aɪ m v oː n d ɪ t l oː t ʃ ɪ p s f oː s a m v ʌ p oː z ə n a t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1116.wav,unknown,ɡ a ɡ r eː t ø t r aɪ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1937.wav,unknown,e m b e k r a t o k l a v o f e a v f n e j e s t i l e k a n d i ts e n e k r 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1803.wav,unknown,o m v e t i t i l n i a l k r o ŋ ɡ o m e n t m o v ʒ e t i z n i n i t l o b oɪ m u n e n e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1858.wav,unknown,q o d a t e n a p k ɡ r a v i l aː j e ʃ s e p k r a m a s i tʃ a s 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1963.wav,unknown,o t p r i n e e z e k p r e n t k a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1196.wav,unknown,ɔ x ɡ eː v ɔ ð ə d oː x x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1335.wav,unknown,k o f k a l i ʒ i t n aː k n e i m o k r i l i ʃ e t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1381.wav,unknown,s ə l a t k i v k o θ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1252.wav,unknown,a k s k oː b ʌ k p r i z n t o l u f a n ð e k r e ʒ j e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1201.wav,unknown,p u k r a z k r a t n k k r i s t a l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1583.wav,unknown,a v ʃ k o ʎ e u v s e ŋ k d a b k r e s x o d i p ʃ t o t a i n t e p r e s n e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1662.wav,unknown,d e m o ʒ e ʃ p o d a k k r i t i ɡ e t ts e z e t e o p m j e v o e m i n i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1208.wav,unknown,ʒ ʌ v a p e s n i y z ʌ k a t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1225.wav,unknown,v a t f ɔ uː z ɛ l oː ŋ k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1465.wav,unknown,a v ʌ ʃ ʃ e n i e s i n t e k r e s n ʌ m l y t ʌ n i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1916.wav,unknown,tʃ o s t o v r o j o s e m b e u z e m e tʃ t e l n a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1560.wav,unknown,i ɡ t a k k r a d v ɪ n d ɪ t t ɪ m p ø 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1124.wav,unknown,tʃ i n e e ɡ a k k r a d a k k r a s e v e v v s v e t e f a l l a p r i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1481.wav,unknown,t o n k i l o d 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1848.wav,unknown,m aɪ k p o k ʌ z ɛ k s t a n ɑ v i ts ə t e ʒ ə l e s k aː ʒ ʊ t ʌ p t u n n o m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1170.wav,unknown,p k r e a t ə n i z a p a x k o v f e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1126.wav,unknown,k r i θ t a n i v a d d a f a n d 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1611.wav,unknown,v aɪ t i m ɑ ʒ ʌ t s t aɪ t v aɪ z ʌ v aɪ t t a k s i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1356.wav,unknown,ð e s n a p k l i f l a i f s e a ʒ ə v aɪ d v a k k r o ŋ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1058.wav,unknown,k r e p k i ʃ a l 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1955.wav,unknown,b i z z a p e s ts i m ɔ ʒ ə n a p ʌ s i t i t ɛ t a v a s p e ts i a l i s t a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1450.wav,unknown,k ʌ k r e v k ɡ e z a m m o k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1563.wav,unknown,b i z a t ə v e t ʌ f j e ʃ m ɔ v ə n a p a n t o m i t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1497.wav,unknown,t o m n e p e k r i l u k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1032.wav,unknown,o v ɔ v ʒ s a m aɪ j e ts i l d e r n e tʃ o s t v a n e ts e v i t i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1211.wav,unknown,p k k r i ɡ a t ʌ n i ʌ k r ʌ m a t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1550.wav,unknown,n i tʃ e v ɑ a s ɑ d i n n a v 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1325.wav,unknown,ɡ r a s e ts n e v e k a n a a k e ɲ i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1520.wav,unknown,s e n d i l e t t o ʃ t o ɡ a ʒ e ʃ l o ʃ i s p o l s a p o v a ʒ a ts a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1240.wav,unknown,t a k r i x d ə t r o ŋ k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1219.wav,unknown,b oː θ p r i θ p p r i n t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1494.wav,unknown,f a k r ʌ n i k a f m a l k r ʊ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1975.wav,unknown,e z e ʒ a k r ʌ s a n z a h a k ʌ n o m 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1474.wav,unknown,tʃ a k t r n e k o l f i n e z a v k r a k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1185.wav,unknown,v e n t i l l a t a k r s p a d s v e t k a ç 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1710.wav,unknown,l o t ʃ e p k r a s t i t tʃ p e k e p o r t ə t s e d e k ʒ e l m a e d ə v o x k a n k ʌ n v e k s t a v 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1259.wav,unknown,k k r i s t a l n i k l o t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1839.wav,unknown,i z e k r i ɡ i ts k r e k o t i s n a s aɪ t i d l a p o l o tʃ e n i d a v o l n e n t e l n e i n f o k r y m m a ts i 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1117.wav,unknown,i x aː j ŋ ɡ aː v n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1661.wav,unknown,b ɔ d e m l e m y k r a m v o t ə t s i e k x o k r o tʃ n a v t ə m n e s e ts e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1498.wav,unknown,v y l d e s t e f i k k r i s t a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1079.wav,unknown,s e v eː l v z a t r a x x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1334.wav,unknown,k r e v i j a f o t o t u v e t k r a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1968.wav,unknown,z aɪ t i z a p k r a d o k t a ŋ i p ɔ θ n d e k r a m v o t e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1695.wav,unknown,x o l t ɹ e f p aɪ x t i θ a m n oɪ o v k e n o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1121.wav,unknown,h a l o d u n e v e t e k k r v o ŋ k a k k r a x 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1156.wav,unknown,v e ʒ r i m ʌ k s k ɑ b ʌ k r i z 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1821.wav,unknown,e t a v ʌ l ʌ n aː ʒ d ʌ n aɪ p e k r e ʒ u v a n i i d l a m i n a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1643.wav,unknown,m o v e f p k r i t e ʃ i t j e n t o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1668.wav,unknown,ɡ ʌ l ɑ v ʌ n j n i p ɲ i k a v ʌ t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1532.wav,unknown,d ɛ v ɔ l s t e v oː t i θ t e p ʃ t o o v ɑ θ s j e t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1904.wav,unknown,ɕ e ʃ k a z e n aɪ b i l o l o dʒ y j 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1859.wav,unknown,k e m t i m v i b o x a t e l e s z e n a a e tʃ e k p l o 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1043.wav,unknown,z e l ɔ n i l e s p ɔ l a n ʒ ø z ə n i i ʃ u m a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1877.wav,unknown,ə s e k s e m p a s i m b e d l e m i n a n e t a k v a ʒ ə n k a k e n m a ts o n a l n aɪ p a n i m a n i e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1653.wav,unknown,j eː s t i e o v aɪ θ t o n b u d b aɪ i n t e k i s n e 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1046.wav,unknown,k k r i s t a l n a tʃ i s t a j v a d a v k r i k e m a n i t k o p a l ts a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1971.wav,unknown,v oː p i t t a k a v a n d e o t k r a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1493.wav,unknown,ɡ ʌ l ʌ v o k i v z e n ɡ ʌ l a d ɡ l a z 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1556.wav,unknown,o m m i ɲ a e v o d ə n e p o t r o s t a u r r a s n i n d e n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1773.wav,unknown,d e l ɛ o s f e ʃ ə n a v a b i z ə n e s ɛ n ɔ ʒ ʊ n a b o l ʃ ə tʃ y m p k r ɔ s t a x a k r o ʃ a j a ɪ n d eː ə 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1873.wav,unknown,v o x a ʒ o n a o l e ts o a d a m d e ʒ y t s e n i ŋ k 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1864.wav,unknown,m aɪ a p a s i l k a u n ʒ e n d a s t a v ə l e n a i n l i j i tʃ o n e t 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1065.wav,unknown,l a s k a v oː m aː ɬ 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1860.wav,unknown,s e v o d n e n t a k o p k r e k k l a s e n i d e n 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1906.wav,unknown,l e t i m v o t f o s k n a ŋ ɡ a v a 
/home/boris/Yandex.Disk/UrFU/магистратура/диссертация/датасет 3/wavs/1266.wav,unknown,d ɨ x ɨ ʌ k ɨ ɔ ð 
